doc,topic1,topic2,topic3,topic4,topic5,topic6,catogory
9376,0.748793044,0.002182134,0.002886066,0.0774846,0.062945934,0.105708222,1
9377,0.156681467,0.064368997,0.291323683,0.014363437,0.407620711,0.065641706,0
9378,0.418821627,0.010699276,0.230991091,0.307636657,0.019511398,0.012339951,3
9379,0.164304751,0.030614935,0.040490985,0.052982301,0.67629746,0.035309567,5
9380,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
9381,0.328285671,0.306619929,0.207667613,0.142656735,0.009047791,0.005722261,2
9382,0.618527594,0.009347936,0.075514473,0.016177567,0.269651039,0.010781391,1
9383,0.073319731,0.567419374,0.11036174,0.023642944,0.209499589,0.015756623,2
9384,0.650279763,0.196745947,0.033551732,0.043902314,0.04626195,0.029258294,2
9385,0.274205927,0.001951936,0.002581609,0.069310587,0.003559586,0.648390355,0
9386,0.290384809,0.244627121,0.020675632,0.004429368,0.004667436,0.435215634,0
9387,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
9388,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
9389,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,0
9390,0.555140965,0.314265558,0.028642966,0.037479212,0.039493622,0.024977676,2
9391,0.307640261,0.007859021,0.010394257,0.013600846,0.014331856,0.646173758,3
9392,0.50541843,0.408737288,0.063001035,0.020120317,0.001668003,0.001054926,2
9393,0.120958291,0.009978061,0.822091269,0.017268062,0.018196176,0.011508141,0
9394,0.46691766,0.167136421,0.063486724,0.066693313,0.014331856,0.221434025,2
9395,0.080774663,0.015050758,0.019905971,0.534431994,0.332477904,0.017358709,5
9396,0.491101741,0.08297939,0.158710977,0.0185162,0.019511398,0.229180294,1
9397,0.188366157,0.144793793,0.552459805,0.017268062,0.085604042,0.011508141,0
9398,0.41403206,0.028249555,0.335041067,0.192434777,0.029079849,0.001162692,3
9399,0.116227731,0.021656735,0.4675562,0.037479212,0.332102445,0.024977676,5
9400,0.284787988,0.00879267,0.011629092,0.074616456,0.610032816,0.010140978,5
9401,0.038129183,0.535060762,0.009396492,0.252275339,0.156944152,0.008194072,2
9402,0.212750792,0.568992925,0.067046382,0.014363437,0.015135434,0.121711031,2
9403,0.108164005,0.121850876,0.007577938,0.009915703,0.010448646,0.742042833,3
9404,0.650279763,0.025368217,0.033551732,0.215280044,0.04626195,0.029258294,1
9405,0.116227731,0.021656735,0.321251789,0.183783623,0.332102445,0.024977676,4
9406,0.118393201,0.002248424,0.139679009,0.00389113,0.307889751,0.427898484,3
9407,0.589159769,0.015050758,0.019905971,0.026046888,0.332477904,0.017358709,5
9408,0.542658664,0.243125029,0.022159036,0.028995015,0.143738794,0.019323461,1
9409,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,0
9410,0.42663989,0.302828178,0.031442321,0.017987709,0.16137941,0.059722492,2
9411,0.863156477,0.004018594,0.032462995,0.088398728,0.007328382,0.004634823,1
9412,0.112987946,0.00190178,0.015362954,0.003291226,0.722938206,0.143517888,5
9413,0.434644502,0.207288582,0.048148719,0.010314965,0.010869367,0.288733866,3
9414,0.100612141,0.008299671,0.403462334,0.014363437,0.463690037,0.00957238,5
9415,0.447361615,0.004800547,0.006349152,0.527197637,0.008754366,0.005536684,4
9416,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,0
9417,0.592813353,0.347017391,0.013196876,0.017268062,0.018196176,0.011508141,2
9418,0.819386493,0.00879267,0.011629092,0.13401629,0.016034476,0.010140978,4
9419,0.448564017,0.098375035,0.008966152,0.194923763,0.01236275,0.236808284,0
9420,0.030749836,0.005729623,0.588184204,0.126036956,0.203984068,0.045315313,5
9421,0.43109211,0.002473887,0.103547587,0.004281316,0.004511425,0.454093674,0
9422,0.566516828,0.0018312,0.002421925,0.015539949,0.028081148,0.385608949,3
9423,0.086125196,0.007104618,0.29737257,0.1082873,0.012956113,0.488154203,0
9424,0.073319731,0.844298221,0.018068791,0.023642944,0.024913691,0.015756623,2
9425,0.743082086,0.01250734,0.101036759,0.021645241,0.107303302,0.014425272,1
9426,0.101393426,0.018892656,0.024987225,0.032695689,0.162084375,0.65994663,3
9427,0.40276612,0.006779241,0.054764049,0.057530073,0.470341717,0.007818801,2
9428,0.650279763,0.025368217,0.204929461,0.043902314,0.04626195,0.029258294,1
9429,0.111685984,0.002433221,0.003218152,0.00421094,0.629077032,0.24937467,5
9430,0.207147518,0.038597836,0.572552782,0.066797534,0.070387728,0.044516602,0
9431,0.405103345,0.01250734,0.185531445,0.021645241,0.022808616,0.352404013,4
9432,0.316287918,0.129939657,0.135344409,0.142180388,0.030553422,0.245694207,0
9433,0.257905629,0.105954628,0.018068791,0.39281474,0.209499589,0.015756623,1
9434,0.12797874,0.647949795,0.100561945,0.011732176,0.01236275,0.099414594,2
9435,0.854061406,0.103096644,0.009396492,0.012295274,0.012956113,0.008194072,1
9436,0.080774663,0.015050758,0.019905971,0.026046888,0.027446841,0.830774879,3
9437,0.284128705,0.218404801,0.019905971,0.432754973,0.027446841,0.017358709,2
9438,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,4
9439,0.6775535,0.098375035,0.100561945,0.011732176,0.103958543,0.007818801,1
9440,0.318447841,0.00053087,0.058083715,0.015264123,0.000968104,0.606705346,3
9441,0.405103345,0.01250734,0.016542074,0.190634612,0.276292673,0.098919957,1
9442,0.262532143,0.021656735,0.028642966,0.037479212,0.624711268,0.024977676,2
9443,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
9444,0.155527316,0.344801255,0.002581609,0.003378026,0.135424709,0.358287085,2
9445,0.06189482,0.011532874,0.093164827,0.019958826,0.410589419,0.402859234,3
9446,0.311170327,0.006779241,0.375349325,0.011732176,0.01236275,0.282606181,3
9447,0.164304751,0.030614935,0.040490985,0.4666273,0.262652461,0.035309567,4
9448,0.146196447,0.24579142,0.056826341,0.003469528,0.504772929,0.042943337,5
9449,0.380958768,0.008299671,0.010977056,0.070432762,0.071204759,0.458126983,0
9450,0.48959803,0.01250734,0.27002613,0.106139926,0.107303302,0.014425272,0
9451,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
9452,0.116227731,0.021656735,0.028642966,0.037479212,0.77101568,0.024977676,5
9453,0.040051495,0.15871011,0.564443682,0.012915149,0.215272381,0.008607182,5
9454,0.625525482,0.003455701,0.004570473,0.356160851,0.00630188,0.003985614,4
9455,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,4
9456,0.106969489,0.039055642,0.027693631,0.516697673,0.001038895,0.30854467,0
9457,0.660221219,0.009978061,0.28282834,0.017268062,0.018196176,0.011508141,1
9458,0.555140965,0.314265558,0.028642966,0.037479212,0.039493622,0.024977676,2
9459,0.811663323,0.013661679,0.11036174,0.023642944,0.024913691,0.015756623,4
9460,0.223230997,0.002801646,0.003705428,0.742994707,0.005109134,0.022158088,4
9461,0.253552994,0.00089802,0.061854415,0.001554116,0.031970998,0.650169457,3
9462,0.912071457,0.01250734,0.016542074,0.021645241,0.022808616,0.014425272,1
9463,0.45288001,0.048165391,0.008213802,0.010747729,0.095235383,0.384757685,1
9464,0.452845644,0.001926531,0.041592684,0.211572321,0.003513258,0.288549562,3
9465,0.408836554,0.021656735,0.028642966,0.183783623,0.332102445,0.024977676,2
9466,0.257905629,0.013661679,0.387240587,0.023642944,0.301792538,0.015756623,2
9467,0.311170327,0.189970828,0.008966152,0.057530073,0.01236275,0.419999871,3
9468,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,1
9469,0.391803736,0.093385269,0.002973742,0.00389113,0.505352915,0.002593208,2
9470,0.455103119,0.001611859,0.045688175,0.013678575,0.111830286,0.372087986,3
9471,0.044542816,0.064368997,0.123115707,0.687195341,0.071204759,0.00957238,4
9472,0.239621639,0.072498929,0.391269435,0.268781537,0.017047069,0.010781391,1
9473,0.050168662,0.514555876,0.328118442,0.07932856,0.017047069,0.010781391,2
9474,0.836052322,0.070186172,0.013824255,0.007908662,0.007995347,0.064033242,1
9475,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
9476,0.182117223,0.007104618,0.633344662,0.012295274,0.012956113,0.152182111,3
9477,0.813122526,0.059975783,0.037231597,0.014634728,0.038095637,0.036939729,1
9478,0.744829579,0.009347936,0.01236348,0.205630544,0.017047069,0.010781391,4
9479,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
9480,0.073319731,0.013661679,0.479533536,0.023642944,0.394085487,0.015756623,5
9481,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
9482,0.39878433,0.070954157,0.001704849,0.06318778,0.089432104,0.375936779,1
9483,0.203102546,0.016754284,0.022159036,0.25536576,0.143738794,0.358879579,3
9484,0.31384755,0.08649163,0.007883068,0.010314965,0.010869367,0.570593419,3
9485,0.852502313,0.010699276,0.014150748,0.0185162,0.091791512,0.012339951,3
9486,0.239621639,0.514555876,0.01236348,0.016177567,0.206500047,0.010781391,2
9487,0.207147518,0.038597836,0.051049085,0.588301231,0.070387728,0.044516602,1
9488,0.641186991,0.068192504,0.011629092,0.193416124,0.016034476,0.069540812,0
9489,0.240891842,0.001157939,0.181450815,0.002003932,0.056869698,0.517625775,3
9490,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
9491,0.056366275,0.067473562,0.068973523,0.384989735,0.416834139,0.005362766,1
9492,0.06189482,0.089444445,0.093164827,0.097870398,0.644324134,0.013301376,2
9493,0.262532143,0.021656735,0.028642966,0.037479212,0.624711268,0.024977676,2
9494,0.21592734,0.00551611,0.752589097,0.009546197,0.01005928,0.006361975,3
9495,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,0
9496,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,4
9497,0.376298649,0.612793866,0.00239233,0.003130355,0.003298604,0.002086196,2
9498,0.743082086,0.01250734,0.016542074,0.106139926,0.022808616,0.098919957,1
9499,0.542658664,0.016754284,0.022159036,0.142180388,0.256924167,0.019323461,2
9500,0.491101741,0.010699276,0.014150748,0.0185162,0.019511398,0.446020637,1
9501,0.549166744,0.120438322,0.067046382,0.014363437,0.015135434,0.233849682,3
9502,0.151619289,0.434980767,0.016542074,0.021645241,0.022808616,0.352404013,1
9503,0.042177928,0.007859021,0.010394257,0.385248112,0.014331856,0.539988825,3
9504,0.344187822,0.00879267,0.011629092,0.13401629,0.194233978,0.307140148,3
9505,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,0
9506,0.472712668,0.006482363,0.052365805,0.011218397,0.186990562,0.270230206,3
9507,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
9508,0.493097419,0.008299671,0.179185032,0.070432762,0.239412735,0.00957238,4
9509,0.607275821,0.011532874,0.093164827,0.019958826,0.021031561,0.247036091,3
9510,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,0
9511,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
9512,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
9513,0.636256766,0.298871647,0.002155297,0.013829162,0.047007634,0.001879495,0
9514,0.719370374,0.013661679,0.202654689,0.023642944,0.024913691,0.015756623,1
9515,0.811663323,0.013661679,0.018068791,0.023642944,0.024913691,0.108049572,1
9516,0.057421055,0.805780534,0.014150748,0.090796314,0.019511398,0.012339951,2
9517,0.891657393,0.007859021,0.010394257,0.066693313,0.014331856,0.009064159,1
9518,0.113319654,0.009347936,0.01236348,0.521385507,0.017047069,0.326536353,4
9519,0.320608659,0.01250734,0.016542074,0.021645241,0.360787358,0.267909328,3
9520,0.655844037,0.129939657,0.022159036,0.028995015,0.030553422,0.132508834,4
9521,0.408836554,0.167961147,0.028642966,0.037479212,0.185798034,0.171282088,4
9522,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,1
9523,0.429074617,0.009347936,0.26496745,0.268781537,0.017047069,0.010781391,0
9524,0.271356479,0.002911871,0.633337976,0.005039294,0.083995988,0.003358391,0
9525,0.719370374,0.198247577,0.018068791,0.023642944,0.024913691,0.015756623,1
9526,0.12970117,0.010699276,0.086430862,0.0185162,0.164071626,0.590580866,3
9527,0.870203898,0.003811637,0.00504123,0.109596133,0.006950972,0.004396131,1
9528,0.86684338,0.006482363,0.008573504,0.098803,0.011821357,0.007476397,1
9529,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
9530,0.328486032,0.001482697,0.032010562,0.613573733,0.022736916,0.001710061,4
9531,0.37112725,0.030614935,0.040490985,0.4666273,0.055829962,0.035309567,4
9532,0.903956272,0.013661679,0.018068791,0.023642944,0.024913691,0.015756623,1
9533,0.301225191,0.004130735,0.424047702,0.007148663,0.258683547,0.004764161,0
9534,0.912071457,0.01250734,0.016542074,0.021645241,0.022808616,0.014425272,1
9535,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,1
9536,0.207147518,0.038597836,0.572552782,0.066797534,0.070387728,0.044516602,0
9537,0.743082086,0.097002025,0.016542074,0.106139926,0.022808616,0.014425272,2
9538,0.811663323,0.013661679,0.018068791,0.023642944,0.024913691,0.108049572,0
9539,0.701445377,0.167961147,0.028642966,0.037479212,0.039493622,0.024977676,0
9540,0.405103345,0.01250734,0.101036759,0.106139926,0.022808616,0.352404013,0
9541,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
9542,0.12970117,0.010699276,0.809232005,0.0185162,0.019511398,0.012339951,2
9543,0.894190832,0.015050758,0.019905971,0.026046888,0.027446841,0.017358709,1
9544,0.894190832,0.015050758,0.019905971,0.026046888,0.027446841,0.017358709,0
9545,0.176470647,0.009347936,0.075514473,0.016177567,0.711707986,0.010781391,5
9546,0.360732727,0.007859021,0.010394257,0.013600846,0.598348989,0.009064159,5
9547,0.831049803,0.038479059,0.00656196,0.075621518,0.0425654,0.005722261,1
9548,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,4
9549,0.491101741,0.372099848,0.014150748,0.090796314,0.019511398,0.012339951,2
9550,0.034789654,0.006482363,0.402704216,0.011218397,0.537328973,0.007476397,2
9551,0.732379993,0.007859021,0.010394257,0.225970713,0.014331856,0.009064159,1
9552,0.116227731,0.753178792,0.028642966,0.037479212,0.039493622,0.024977676,2
9553,0.515405188,0.099708777,0.050853804,0.166258975,0.133540714,0.034232543,1
9554,0.302772632,0.009347936,0.328118442,0.331932529,0.017047069,0.010781391,0
9555,0.207147518,0.038597836,0.311800933,0.066797534,0.331139576,0.044516602,1
9556,0.089917173,0.016754284,0.022159036,0.594921879,0.030553422,0.245694207,4
9557,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,2
9558,0.095270395,0.007859021,0.59441139,0.066693313,0.226701723,0.009064159,0
9559,0.650279763,0.025368217,0.033551732,0.043902314,0.04626195,0.200636023,1
9560,0.761051284,0.03034289,0.084466,0.006770778,0.033565199,0.08380385,3
9561,0.262532143,0.021656735,0.174947377,0.476392446,0.039493622,0.024977676,3
9562,0.69083679,0.116727779,0.019905971,0.026046888,0.027446841,0.11903573,3
9563,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
9564,0.307524305,0.025368217,0.033551732,0.043902314,0.560395137,0.029258294,5
9565,0.75322044,0.001140102,0.001507886,0.001973063,0.025185349,0.216973159,1
9566,0.151619289,0.01250734,0.101036759,0.021645241,0.698766099,0.014425272,5
9567,0.207147518,0.038597836,0.051049085,0.066797534,0.070387728,0.566020299,0
9568,0.16561268,0.013661679,0.479533536,0.115935893,0.11720664,0.108049572,3
9569,0.903956272,0.013661679,0.018068791,0.023642944,0.024913691,0.015756623,1
9570,0.903956272,0.013661679,0.018068791,0.023642944,0.024913691,0.015756623,1
9571,0.276249609,0.507240231,0.006149713,0.008046876,0.196950804,0.005362766,2
9572,0.457997621,0.077385927,0.080604742,0.152083795,0.018196176,0.21373174,0
9573,0.116227731,0.753178792,0.028642966,0.037479212,0.039493622,0.024977676,2
9574,0.555140965,0.021656735,0.028642966,0.330088035,0.039493622,0.024977676,4
9575,0.346288486,0.003715952,0.155535749,0.056637861,0.006776478,0.431045474,3
9576,0.589159769,0.015050758,0.019905971,0.026046888,0.027446841,0.322389773,3
9577,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
9578,0.662654988,0.299895364,0.008213802,0.010747729,0.011325392,0.007162725,1
9579,0.57794975,0.030614935,0.040490985,0.2598048,0.055829962,0.035309567,5
9580,0.48959803,0.097002025,0.016542074,0.021645241,0.022808616,0.352404013,1
9581,0.46298749,0.00879267,0.427427929,0.015216622,0.07543431,0.010140978,3
9582,0.136146576,0.025368217,0.033551732,0.043902314,0.04626195,0.714769211,3
9583,0.783898025,0.194765453,0.004679723,0.006123399,0.006452516,0.004080883,2
9584,0.120958291,0.818872454,0.013196876,0.017268062,0.018196176,0.011508141,2
9585,0.207147518,0.038597836,0.311800933,0.327549382,0.070387728,0.044516602,1
9586,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,1
9587,0.089917173,0.129939657,0.022159036,0.028995015,0.143738794,0.585250325,2
9588,0.284128705,0.116727779,0.019905971,0.026046888,0.535831947,0.017358709,5
9589,0.618527594,0.261951906,0.01236348,0.016177567,0.017047069,0.073932383,2
9590,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,4
9591,0.37112725,0.030614935,0.040490985,0.4666273,0.055829962,0.035309567,1
9592,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,0
9593,0.207147518,0.299349685,0.051049085,0.066797534,0.070387728,0.305268451,0
9594,0.701445377,0.167961147,0.028642966,0.037479212,0.039493622,0.024977676,1
9595,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,0
9596,0.405103345,0.01250734,0.016542074,0.106139926,0.022808616,0.436898699,3
9597,0.038129183,0.055100631,0.825328715,0.012295274,0.060952126,0.008194072,0
9598,0.229024803,0.146524034,0.024987225,0.160327066,0.162084375,0.277052497,0
9599,0.082180843,0.006779241,0.237955635,0.011732176,0.241352233,0.419999871,0
9600,0.719370374,0.013661679,0.018068791,0.023642944,0.209499589,0.015756623,4
9601,0.356656181,0.018892656,0.024987225,0.287958444,0.034452997,0.277052497,0
9602,0.22984799,0.050309467,0.045072586,0.25988482,0.133472285,0.281412852,4
9603,0.385805726,0.015050758,0.019905971,0.026046888,0.535831947,0.017358709,2
9604,0.37112725,0.030614935,0.247313485,0.052982301,0.262652461,0.035309567,0
9605,0.173776637,0.693747691,0.008966152,0.011732176,0.103958543,0.007818801,2
9606,0.57794975,0.237437435,0.040490985,0.052982301,0.055829962,0.035309567,2
9607,0.316287918,0.016754284,0.022159036,0.028995015,0.030553422,0.585250325,3
9608,0.807980571,0.009347936,0.01236348,0.016177567,0.080198062,0.073932383,3
9609,0.156681467,0.008299671,0.123115707,0.014363437,0.015135434,0.682404284,3
